"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"Siam Square Mookata - Best Mookata Restaurant in Singapore","3.8","125","221 Boon Lay Pl, Boon Lay Shopping Centre","Singapore",,"SG","https://siamsquaremookata.com.sg/","+65 8119 6664","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Siam%20Square%20Mookata%20-%20Best%20Mookata%20Restaurant%20in%20Singapore&query_place_id=ChIJ1W2wC8IP2jER73BJuOqy9js"
"Pink Candy Korean Restaurant","3.4","226","144 Upper Bukit Timah Rd #04-60 Beauty World Centre","Singapore",,"SG","https://pinkcandysg.com/","+65 9170 2365","Korean restaurant","https://www.google.com/maps/search/?api=1&query=Pink%20Candy%20Korean%20Restaurant&query_place_id=ChIJHwZEaooQ2jERl-shndvFq7I"
"Swensen's @ West Mall","3.7","549","1 Bukit Batok Central Link 02-05 West Mall","Singapore",,"SG","http://www.swensens.com.sg/","+65 6898 9281","Restaurant","https://www.google.com/maps/search/?api=1&query=Swensen's%20%40%20West%20Mall&query_place_id=ChIJxzbY1z4Q2jERHEKnSUZd9vM"
"KJM Curry House","3.8","578","217A Jurong East Street 21","Singapore",,"SG",,"+65 9142 6420","Restaurant","https://www.google.com/maps/search/?api=1&query=KJM%20Curry%20House&query_place_id=ChIJWxHvMRoQ2jERgJklyeIf1uY"
"Ananda's TAJ Restaurant","3.7","101","Blk 19A #01, 60 Nanyang Cres, #02 North Hill Gym","Singapore",,"SG",,"+65 8436 1111","Restaurant","https://www.google.com/maps/search/?api=1&query=Ananda's%20TAJ%20Restaurant&query_place_id=ChIJl_4mcKYP2jERaQTKAt7D5YU"
"Ariff's Restaurant Authentic indian And Muslim Cuisine","3.7","349","274 Bukit Batok East Ave 5",,,"SG",,"+65 8248 9248","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Ariff's%20Restaurant%20Authentic%20indian%20And%20Muslim%20Cuisine&query_place_id=ChIJCSu9KUIQ2jERmAlWHXSKk9U"
"The Sapling Restaurant","4.1","185","21 Bukit Batok Street 22, Shatec","Singapore",,"SG","https://thesapling.shatec.sg/","+65 6415 3553","Fusion restaurant","https://www.google.com/maps/search/?api=1&query=The%20Sapling%20Restaurant&query_place_id=ChIJp2Lnyywa2jERsyM7yLKR91Q"
"The House Steam Boat Restaurant","3.8","8","50 Nanyang Dr","Singapore",,"SG","https://www.burpple.com/food-connection","+65 8821 3302","Restaurant","https://www.google.com/maps/search/?api=1&query=The%20House%20Steam%20Boat%20Restaurant&query_place_id=ChIJSURCxAoP2jERTXZ_TyShiu4"
"Suka Ramai Mama Power","4.2","30","1 Bedok Rd","Singapore",,"SG","https://suka-ramai-mama-power.business.site/?utm_source=gmb&utm_medium=referral","+65 9425 2537","Restaurant","https://www.google.com/maps/search/?api=1&query=Suka%20Ramai%20Mama%20Power&query_place_id=ChIJ9cwssdYi2jERs_Q9LNq5TAU"
"Crust Bistro","3.5","37","74 Bayshore Rd, #01-33 Costa Del Sol","Singapore",,"SG",,"+65 9054 4117","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Crust%20Bistro&query_place_id=ChIJrWWBq8ci2jERrJgyDibcDpA"
"Hock Seng Choon Fishball Kway Teow Mee (#01-50)","3.5","97","16 Bedok S Rd, #01-50","Singapore",,"SG","https://the.fat.guide/singapore/eat/hock-seng-choon-fish-ball-kway-teow-mee/","+65 9789 6160","Hawker stall","https://www.google.com/maps/search/?api=1&query=Hock%20Seng%20Choon%20Fishball%20Kway%20Teow%20Mee%20(%2301-50)&query_place_id=ChIJLxMAbrYi2jERJb6FkfTSYPk"
"Hill Street Fried Kway Teow","4","371","16 Bedok S Rd, #01-41","Singapore",,"SG",,,"Hawker stall","https://www.google.com/maps/search/?api=1&query=Hill%20Street%20Fried%20Kway%20Teow&query_place_id=ChIJ-TAXb7Yi2jERW5xWGXUUDXo"
"Bam! Restaurant","4.5","297","38 Tras St","Singapore",,"SG","http://www.bam.sg/","+65 6226 0500","Restaurant","https://www.google.com/maps/search/?api=1&query=Bam!%20Restaurant&query_place_id=ChIJSSOENm0Z2jERBKC5c68MTWk"
"Ba Shu Sichuan Restaurant","4.3","654","219 Bedok Central, #01-122","Singapore",,"SG","http://bashusichuan.sg/","+65 6384 0115","Sichuan restaurant","https://www.google.com/maps/search/?api=1&query=Ba%20Shu%20Sichuan%20Restaurant&query_place_id=ChIJ9RBloDE92jERyvNEWTgyGS0"
"Neon Pigeon","4.3","772","36 Carpenter St, #01-01","Singapore",,"SG","https://www.neonpigeonsg.com/","+65 3129 7551","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Neon%20Pigeon&query_place_id=ChIJz-JDm20Z2jER_5M1quhzBbg"
"LAVO Italian Restaurant And Rooftop Bar","4.3","4222","10 Bayfront Ave, Tower 1, Level 57","Singapore",,"SG","https://lavosingapore.com/","+65 6688 8591","Italian restaurant","https://www.google.com/maps/search/?api=1&query=LAVO%20Italian%20Restaurant%20And%20Rooftop%20Bar&query_place_id=ChIJsRrnPwQZ2jERmUK_SYyLwTs"
"Fu Lin Men Chinese Restaurant (National Service Resort & Country Club)","4.1","135","10 Changi Coast Walk, Level 1 National Service Resort & Country Club","Singapore",,"SG","https://www.fulinmen.com.sg/fu-lin-men-nsrcc","+65 6592 4680","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Fu%20Lin%20Men%20Chinese%20Restaurant%20(National%20Service%20Resort%20%26%20Country%20Club)&query_place_id=ChIJ7e7PY_0j2jERTI4n-bRv4O0"
"Pepper Lunch - Bedok Mall","4.2","647","311 New Upper Changi Rd, #01-05/06/07/08","Singapore",,"SG","http://www.pepperlunch.com.sg/",,"Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Pepper%20Lunch%20-%20Bedok%20Mall&query_place_id=ChIJFfAsG7Mi2jERCX_G_fKJo9Y"
"Blu Kouzina Siglap","4.5","725","907 E Coast Rd, #01-01","Singapore",,"SG","https://blukouzina.com/siglap/","+65 9710 8303","Greek restaurant","https://www.google.com/maps/search/?api=1&query=Blu%20Kouzina%20Siglap&query_place_id=ChIJlfOGefcj2jER8Ce0uih53Zo"
"城记海鲜 Cheng Ji Seafood Restaurant","4.8","135","891 E Coast Rd","Singapore",,"SG","https://social.quandoo.com/en/groups/Cheng%20Ji%20Seafood%20Restaurant%20%E5%9F%8E%E8%AE%B0%E6%B5%B7%E9%B2%9C","+65 9694 1818","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=%E5%9F%8E%E8%AE%B0%E6%B5%B7%E9%B2%9C%20Cheng%20Ji%20Seafood%20Restaurant&query_place_id=ChIJBaFPaMEj2jERDH3HboYBSX8"
"Mendon Bedok Mall","3.4","19","311 New Upper Changi Rd, #B2-27","Singapore",,"SG",,,"Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Mendon%20Bedok%20Mall&query_place_id=ChIJNSyV3UQj2jER8SbQBXrcmDU"
"Masalaa Bar","4.7","2256","723 E Coast Rd","Singapore",,"SG","http://www.masalaabar.com/","+65 6282 4648","Modern Indian restaurant","https://www.google.com/maps/search/?api=1&query=Masalaa%20Bar&query_place_id=ChIJLfD_pN8j2jERCH3WFHh6RN8"
"Adimann Seafood & Satay Specialist","2.8","9","1220 ECP","Singapore",,"SG",,,"Satay restaurant","https://www.google.com/maps/search/?api=1&query=Adimann%20Seafood%20%26%20Satay%20Specialist&query_place_id=ChIJO_QTQHYY2jER-JB3DZoz5GU"
"Springleaf Prata Place - Jln Tua Kong","4.2","1690","57B Jln Tua Kong","Singapore",,"SG","https://spplace.com/","+65 6636 2935","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Springleaf%20Prata%20Place%20-%20Jln%20Tua%20Kong&query_place_id=ChIJV6W3TqUi2jERDDHPrq2PYJc"
"Xin Jian Dong Restaurant Pte Ltd",,"0","219 Bedok Central, #01-140A","Singapore",,"SG",,"+65 6441 2298","Fusion restaurant","https://www.google.com/maps/search/?api=1&query=Xin%20Jian%20Dong%20Restaurant%20Pte%20Ltd&query_place_id=ChIJFWpKlLQi2jERq4Tx7vdPJvY"
"Block 16 Bedok South Market & Food Centre","4.1","2463","16 Bedok S Rd","Singapore",,"SG","https://www.nea.gov.sg/our-services/hawker-management/overview","+65 6225 5632","Hawker center","https://www.google.com/maps/search/?api=1&query=Block%2016%20Bedok%20South%20Market%20%26%20Food%20Centre&query_place_id=ChIJj7s6b7Yi2jER1dqwzveGRnE"
"Satay Solo","4","58","1 Bedok Rd","Singapore",,"SG","https://sataysolo.pickngosg.com/","+65 9711 0116","Hawker stall","https://www.google.com/maps/search/?api=1&query=Satay%20Solo&query_place_id=ChIJvayNsNYi2jERdTv_fii7ObM"
"Khan Saab Restaurant","4","905","55 Chai Chee Dr","Singapore",,"SG",,"+65 6244 4430","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Khan%20Saab%20Restaurant&query_place_id=ChIJDbcktlQ92jER_Ao30nl1TYs"
"Paik's Bibim @ Bedok Mall","3.8","493","311 New Upper Changi Rd, #01-95","Singapore",,"SG","http://www.facebook.com/paiks.bibimsg/","+65 6844 9628","Korean restaurant","https://www.google.com/maps/search/?api=1&query=Paik's%20Bibim%20%40%20Bedok%20Mall&query_place_id=ChIJg7hNhlgZ2jERwL2kxD1496k"
"Pizza Hut Bedok Mall","3.9","547","311 New Upper Changi Rd, #B2 - 05 / 34 Bedok Mall","Singapore",,"SG","http://www.pizzahut.com.sg/?y_source=1_MjAzNDUzMzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","+65 6235 3535","Pizza restaurant","https://www.google.com/maps/search/?api=1&query=Pizza%20Hut%20Bedok%20Mall&query_place_id=ChIJ_xydb7Mi2jERydfjBRJi3O0"
"Ashes Burnnit","4.3","122","69 Bedok South Ave 3, Springleaf Eating House by Coffee Buddy's","Singapore",,"SG","http://www.ashessg.com/",,"Hawker stall","https://www.google.com/maps/search/?api=1&query=Ashes%20Burnnit&query_place_id=ChIJhbjM6j0j2jERk1E01BpwRec"
"Spize @ Bedok","4.1","1908","338 Bedok Rd, Bedok Shopping Complex","Singapore",,"SG","https://smartweb-ecms.tabsquare.com/scan/b8bc5160-ce84-48da-b119-6eb6f2832616","+65 6337 7493","Halal restaurant","https://www.google.com/maps/search/?api=1&query=Spize%20%40%20Bedok&query_place_id=ChIJs26k7TE92jER3ujFW9aQHOw"
"The Nest","4.2","185","11 Laguna Golf Green","Singapore",,"SG","https://www.dusitthanilagunasingapore.com/dining/thenest","+65 6321 6792","Restaurant","https://www.google.com/maps/search/?api=1&query=The%20Nest&query_place_id=ChIJcVzzAisj2jERylKtcEJ5I80"
"Lenu","4.3","372","311 New Upper Changi Rd, B2-32","Singapore",,"SG","https://www.paradisegp.com/brand-lenu-chef-wais-noodle-bar/",,"Chinese noodle restaurant","https://www.google.com/maps/search/?api=1&query=Lenu&query_place_id=ChIJp-45FLMi2jERjtN2om-CLeA"
"An-nur shentonway famous restaurant","4.1","30","36 Chai Chee Ave, Block 36","Singapore",,"SG",,"+65 8742 0797","Restaurant","https://www.google.com/maps/search/?api=1&query=An-nur%20shentonway%20famous%20restaurant&query_place_id=ChIJi9Ojqc0j2jERlCkJ84_LZqE"
"Legends Bar","3.9","15","11 Laguna Golf Green","Singapore",,"SG","https://www.dusitthanilagunasingapore.com/dining/legendsbar",,"Restaurant","https://www.google.com/maps/search/?api=1&query=Legends%20Bar&query_place_id=ChIJL93QZsQj2jERD8tb0uIUVPA"
"Song Kee Fried Oyster","4.4","74","#01-15 East Coast Lagoon Food Village, 1220 ECP","Singapore",,"SG",,,"Hawker stall","https://www.google.com/maps/search/?api=1&query=Song%20Kee%20Fried%20Oyster&query_place_id=ChIJxdu7e5Ui2jERZNiyRo5stqI"
"Biryani Concepts @ Siglap","4.6","59","27 Upper E Coast Rd, Crescendo Building","Singapore",,"SG","https://social.quandoo.com/en/groups/Biryani%20Concepts","+65 8208 8842","Restaurant","https://www.google.com/maps/search/?api=1&query=Biryani%20Concepts%20%40%20Siglap&query_place_id=ChIJAZ5bhPoj2jERjk_OTWS8HQs"
"MOS Burger","3.6","240","311 New Upper Changi Rd, #B2-29 Bedok Mall","Singapore",,"SG","http://www.mosburger.com.sg/","+65 6844 9571","Fast food restaurant","https://www.google.com/maps/search/?api=1&query=MOS%20Burger&query_place_id=ChIJ_cgimrQi2jERwdr0zJw7oZE"
"Black Pearl Steakhouse","4.3","558","85 Upper E Coast Rd","Singapore",,"SG","http://www.blackpearlsteakhouse.com/","+65 6448 1732","Restaurant","https://www.google.com/maps/search/?api=1&query=Black%20Pearl%20Steakhouse&query_place_id=ChIJA0SWFLsi2jERh2JyJGXVr9E"
"Stuff'd","4.3","302","New Upper Changi Rd, B2-22 Bedok Mall, 311","Singapore",,"SG","http://stuffed.com.sg/",,"Salad shop","https://www.google.com/maps/search/?api=1&query=Stuff'd&query_place_id=ChIJX6SVHLMi2jERjgCiHY5kboc"
"Canton Paradise","4.2","922","311 New Upper Changi Road Bedok Mall, B2-11","Singapore",,"SG","https://www.paradisegp.com/brand-canton-paradise/","+65 6844 9244","Cantonese restaurant","https://www.google.com/maps/search/?api=1&query=Canton%20Paradise&query_place_id=ChIJM_2cb7Mi2jER2bFsVBUbDVw"
"Saffrons @ Swan Lake","4.4","310","23 Swan Lake Ave, Opera Estate","Singapore",,"SG","http://www.saffrons.com.sg/","+65 6449 5267","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Saffrons%20%40%20Swan%20Lake&query_place_id=ChIJdbaN2K0i2jERFrZiLi_kekk"
"Sin Ho (Block 16 Bedok South)","4","14","11 Bedok S Rd",,,"SG",,,"Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Sin%20Ho%20(Block%2016%20Bedok%20South)&query_place_id=ChIJ1QpqzJgj2jEREW_oCNJyhc0"
"Ding Gua Gua Fried Rice","4","31","69 Bedok South Ave 3, #01-498","Singapore",,"SG",,,"Hawker stall","https://www.google.com/maps/search/?api=1&query=Ding%20Gua%20Gua%20Fried%20Rice&query_place_id=ChIJ61zztLsj2jER9fAqekQVxVI"
"Soi 11 ( Thai Bistro Bar)","4.6","39","924 E Coast Rd","Singapore",,"SG",,"+65 8523 9494","Restaurant","https://www.google.com/maps/search/?api=1&query=Soi%2011%20(%20Thai%20Bistro%20Bar)&query_place_id=ChIJ4_qllC4j2jERNfnkBbnwyfM"
"Hot Tomato Bistro","4","489","311 New Upper Changi Rd, #B1-37/38","Singapore",,"SG","http://www.hottomato.com.sg/","+65 6844 9328","Western restaurant","https://www.google.com/maps/search/?api=1&query=Hot%20Tomato%20Bistro&query_place_id=ChIJD1XfF7Mi2jER1IZUNTtg-Xo"
"Tasty Court Pte Ltd","4.2","495","1 Figaro St","Singapore",,"SG","https://www.facebook.com/people/TASTY-COURT-PTE-LTD/100057489757992/","+65 6538 3533","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Tasty%20Court%20Pte%20Ltd&query_place_id=ChIJqejvSqUi2jERFrh9UUIQ6uI"
"Lai Huat Signatures","4.1","282","17 Upper E Coast Rd","Singapore",,"SG","https://laihuatbuffet.com/","+65 6448 9077","Fish and seafood restaurant","https://www.google.com/maps/search/?api=1&query=Lai%20Huat%20Signatures&query_place_id=ChIJs4gYSrsi2jER30aYz9Tk2JA"
"Choon Hiang","4.1","19","#01-46 East Coast Lagoon Food Village, 1220 ECP","Singapore",,"SG","https://www.sgfoodonfoot.com/2016/08/choon-hiang-east-coast-lagoon-food.html",,"Hawker stall","https://www.google.com/maps/search/?api=1&query=Choon%20Hiang&query_place_id=ChIJPyzK1M0j2jERs0FbQ6_O6GI"
"Pasta Fresca Da Salvatore (Siglap)","4","483","9 Upper E Coast Rd, #01-01","Singapore",,"SG","https://www.pastafresca.com/outlet/pasta-fresca-east-coast/","+65 6241 5560","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Pasta%20Fresca%20Da%20Salvatore%20(Siglap)&query_place_id=ChIJAbqMFbsi2jERlHZFjl-OSKg"
"Srisun Prata","3.8","45","168 Bedok South Ave 3, #01-471","Singapore",,"SG","http://www.srisunprata.com/",,"Hawker stall","https://www.google.com/maps/search/?api=1&query=Srisun%20Prata&query_place_id=ChIJX4icwM4i2jERt1UI7XHTfuw"
"Restaurant Poise","4.9","89","6 Teck Lim Rd","Singapore",,"SG","http://www.restaurantpoise.com/","+65 8894 4118","Restaurant","https://www.google.com/maps/search/?api=1&query=Restaurant%20Poise&query_place_id=ChIJueAjEfEZ2jER63xqRZHiAKE"
"Chinatown Seafood Restaurant","4.1","1337","51 Pagoda St","Singapore",,"SG","https://chinatown.sg/dine/chinatown-seafood-restaurant/","+65 6222 2224","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Chinatown%20Seafood%20Restaurant&query_place_id=ChIJgwJlSXMZ2jERGrsN1WJyQjs"
"Gaig Singapore","4.3","389","16 Stanley St","Singapore",,"SG","https://sg.restaurantgaig.com/","+65 6221 2134","Catalonian restaurant","https://www.google.com/maps/search/?api=1&query=Gaig%20Singapore&query_place_id=ChIJM_R3nA0Z2jERvr--2_P8h2M"
"Blossom Restaurant","4.7","1780","Marina Bay Sands Hotel, Lobby Tower 2, #01-05/05A, 2 Bayfront Ave","Singapore",,"SG","http://blossomrestaurant.com.sg/","+65 6688 7799","Fine dining restaurant","https://www.google.com/maps/search/?api=1&query=Blossom%20Restaurant&query_place_id=ChIJm5OwF14Z2jER1Qjz37S5wYY"
"Path Restaurant","4.7","230","12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre","Singapore",,"SG","http://pathrestaurant.com.sg/","+65 6443 0180","Asian restaurant","https://www.google.com/maps/search/?api=1&query=Path%20Restaurant&query_place_id=ChIJpXP0eYAZ2jEReM0l4h0xDH4"
"Alati Divine Greek Cuisine","4.5","687","73 Amoy St","Singapore",,"SG","http://www.alati.sg/","+65 6221 6124","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Alati%20Divine%20Greek%20Cuisine&query_place_id=ChIJn0mYZQ0Z2jERomxAoOxa4zI"
"Ahmad Spring","3.1","14","1220 ECP, #01-58","Singapore",,"SG","https://ahmadspring.pickngosg.com/","+65 9018 2706","Restaurant","https://www.google.com/maps/search/?api=1&query=Ahmad%20Spring&query_place_id=ChIJO_QTQHYY2jERbhtkOCgyztY"
"城记海鲜 Happy Chef Kitchen","4.8","178","Blk 18 Bedok S Rd, #01-45","Singapore",,"SG",,"+65 9747 1818","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=%E5%9F%8E%E8%AE%B0%E6%B5%B7%E9%B2%9C%20Happy%20Chef%20Kitchen&query_place_id=ChIJv0sw6Rkj2jERiZIyymbTWiU"
"Coastal Rhythm at East Coast Park","4.2","108","1206 ECP, Unit #01","Singapore",,"SG","https://www.coastalrhythm.sg/reservation","+65 6636 3705","Restaurant","https://www.google.com/maps/search/?api=1&query=Coastal%20Rhythm%20at%20East%20Coast%20Park&query_place_id=ChIJo0qP2ZUi2jERWt_5mAyRR20"
"Stingray Forever BBQ Seafood","3.8","53","1220 ECP, #01-43 East Coast Lagoon Food Village","Singapore",,"SG",,"+65 6245 2828","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Stingray%20Forever%20BBQ%20Seafood&query_place_id=ChIJQfJRd5Ui2jEReVTuXRKtSmE"
"Mohamed Waseef","3.9","13","Block 73 Bedok South Ave 3","Singapore",,"SG",,"+65 9892 7145","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Mohamed%20Waseef&query_place_id=ChIJ_2rm53Yj2jERM1AugpyPrLQ"
"East Coast Lagoon Food Village","4.3","10304","1220 ECP","Singapore",,"SG",,,"Hawker center","https://www.google.com/maps/search/?api=1&query=East%20Coast%20Lagoon%20Food%20Village&query_place_id=ChIJO_QTQHYY2jERsFdaWQ_y_mw"
"Lux Cove Seafood 富景","4.5","83","1202 ECP, #01-03 East Coast Seafood Centre","Singapore",,"SG","https://luxcoveseafood.com/","+65 6604 6777","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Lux%20Cove%20Seafood%20%E5%AF%8C%E6%99%AF&query_place_id=ChIJ-5k9SJgj2jER8lW1s3h6ZHs"
"Hua Yu Wee Seafood Restaurant","4.4","2263","462 Upper E Coast Rd","Singapore",,"SG","https://www.facebook.com/Hua-Yu-Wee-Seafood-Restaurant-108620067503480","+65 6442 9313","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Hua%20Yu%20Wee%20Seafood%20Restaurant&query_place_id=ChIJ0_d0Q8Yi2jER45_0U9L73fI"
"Kinara Contemporary Indian Cuisine","3.7","163","164 Upper E Coast Rd","Singapore",,"SG","http://www.thekinaragroup.com/","+65 6446 5745","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Kinara%20Contemporary%20Indian%20Cuisine&query_place_id=ChIJob4l2Lsi2jERKJD9u8tlCjw"
"JUMBO Seafood - East Coast","4.2","6212","1206 ECP, #01-07/08 East Coast Seafood Centre","Singapore",,"SG","http://www.jumboseafood.com.sg/","+65 6442 3435","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=JUMBO%20Seafood%20-%20East%20Coast&query_place_id=ChIJhYVqYZYi2jER9ddB0NENqJs"
"Lucky House Cantonese Private Kitchen 陶然居","4.5","83","267 Upper E Coast Rd","Singapore",,"SG","https://www.facebook.com/Lucky-House-Cantonese-Private-Kitchen-%E9%99%B6%E7%84%B6%E5%B1%85-262923084041886/","+65 9823 7268","Cantonese restaurant","https://www.google.com/maps/search/?api=1&query=Lucky%20House%20Cantonese%20Private%20Kitchen%20%E9%99%B6%E7%84%B6%E5%B1%85&query_place_id=ChIJeRxAVrgi2jER6SipxEwIHNE"
"Dan's Steaks","4.5","154","162 Upper E Coast Rd","Singapore",,"SG","http://www.danssteaks.com/","+65 9112 4066","Restaurant","https://www.google.com/maps/search/?api=1&query=Dan's%20Steaks&query_place_id=ChIJX3rLusgj2jERZ52GlblDpPc"
"Long Beach UDMC","4.2","1653","1202 ECP, #01-04 East Coast Seafood Centre","Singapore",,"SG","http://www.longbeachseafood.com.sg/","+65 6448 3636","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Long%20Beach%20UDMC&query_place_id=ChIJHXBFWJYi2jERq5SlsYDPoxI"
"Fico","4.3","614","1300 East Coast Parkway, East Coast Park Area F","Singapore",,"SG","https://www.ficomasseria.com/","+65 8121 7208","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Fico&query_place_id=ChIJ04fGxckj2jERlkiNn_xBbbM"
"Diamond Kitchen","4","235","5000F Marine Parade Rd, #01-22/23 Laguna Park Condominum","Singapore",,"SG","http://www.diamondkitchen.com.sg/","+65 6448 0629","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Diamond%20Kitchen&query_place_id=ChIJP0tkM7wi2jERs6uxw5oDiy0"
"High Tide Bistro and Bar","4.6","709","1390 ECP, PAssion WaVe @ East Coast","Singapore",,"SG",,"+65 9734 2649","Restaurant","https://www.google.com/maps/search/?api=1&query=High%20Tide%20Bistro%20and%20Bar&query_place_id=ChIJlyvzifMj2jERpKBq_QkdP0Q"
"Restaurant Born","4.8","80","1 Neil Rd, #01-01","Singapore",,"SG","https://restaurantborn.com/","+65 9270 8718","Fine dining restaurant","https://www.google.com/maps/search/?api=1&query=Restaurant%20Born&query_place_id=ChIJEbQ9xpYZ2jERyBrI8a2FtEY"
"Nouri","4.6","406","72 Amoy St","Singapore",,"SG","http://nouri.com.sg/","+65 9230 2477","Fine dining restaurant","https://www.google.com/maps/search/?api=1&query=Nouri&query_place_id=ChIJq9pPbw0Z2jERqnm8RBMSAjY"
"Kaarla Wood-Fire Grill","4.4","176","88 Market St, #51-02","CapitaSpring",,"SG","https://www.kaarla.sg/","+65 8518 3763","Restaurant","https://www.google.com/maps/search/?api=1&query=Kaarla%20Wood-Fire%20Grill&query_place_id=ChIJpxXT__4Z2jERI6wo3-Sst3M"
"Bar-A-Thym Restaurant by Francois Mermilliod","4.4","329","18 Gemmill Ln","Singapore",,"SG","http://www.bar-a-thym.sg/","+65 6557 2224","French restaurant","https://www.google.com/maps/search/?api=1&query=Bar-A-Thym%20Restaurant%20by%20Francois%20Mermilliod&query_place_id=ChIJpfJt_AwZ2jER7ut0WFML4-U"
"Straits Chinese Nonya Restaurant 土生坊正宗娘惹餐馆 (1953)","4.4","412","8 Raffles Ave., #02-21 Esplanade Mall","Singapore",,"SG","https://www.straitschinese.com/","+65 6339 3683","Nyonya restaurant","https://www.google.com/maps/search/?api=1&query=Straits%20Chinese%20Nonya%20Restaurant%20%E5%9C%9F%E7%94%9F%E5%9D%8A%E6%AD%A3%E5%AE%97%E5%A8%98%E6%83%B9%E9%A4%90%E9%A6%86%20(1953)&query_place_id=ChIJDwyjCSQZ2jERVTSjY4675kM"
"Jū Kyū Restaurant & Bar","4.7","69","Telok Ayer St, #198","Singapore",,"SG","https://ju-kyu-restaurant-bar.business.site/?utm_source=gmb&utm_medium=referral","+65 8819 8000","Restaurant","https://www.google.com/maps/search/?api=1&query=J%C5%AB%20Ky%C5%AB%20Restaurant%20%26%20Bar&query_place_id=ChIJWY2gmmEZ2jERP7mfcks_QnE"
"Giacomo Restaurant Pte Ltd","4","1",,,,"SG",,"+65 6227 6819","Restaurant","https://www.google.com/maps/search/?api=1&query=Giacomo%20Restaurant%20Pte%20Ltd&query_place_id=ChIJqStVxBIZ2jER1padPOpnF6U"
"Shakira's Restaurant",,"0","Blk 7 Tampines Street 32, Tampines Mart","Singapore",,"SG","https://shakira.sg/","+65 8752 6635","Restaurant","https://www.google.com/maps/search/?api=1&query=Shakira's%20Restaurant&query_place_id=ChIJQyg4_Uo92jERIqyJraX1hf4"
"Kko Kko Nara","2.7","256","78 Airport Blvd., #02 - 243","Singapore",,"SG","http://www.kkokkonara.com/","+65 6242 8720","Korean restaurant","https://www.google.com/maps/search/?api=1&query=Kko%20Kko%20Nara&query_place_id=ChIJ_7Z2XF492jERor7MKTLXuYo"
"Ichikokudo Hokkaido Ramen","4","308","65 Airport Blvd., #B2-58 Terminal 3","Singapore",,"SG","http://www.ichikokudo.com/",,"Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Ichikokudo%20Hokkaido%20Ramen&query_place_id=ChIJex2yY_g92jERzkmTprtNM6k"
"Jade Chicken Rice Restaurant","4.7","11","10 Anson Rd, #01-04 International Plaza","Singapore",,"SG","https://jade-chicken-rice-restaurant.business.site/?utm_source=gmb&utm_medium=referral","+65 8023 6576","Hawker stall","https://www.google.com/maps/search/?api=1&query=Jade%20Chicken%20Rice%20Restaurant&query_place_id=ChIJE94Wr58Z2jERg_ml3jhXazo"
"PAUL Le Café","4","541","Changi Airport Terminal 1 Departure/ Transit lounge West Level 2, #02-26","Singapore",,"SG","http://www.paul-singapore.com/",,"French restaurant","https://www.google.com/maps/search/?api=1&query=PAUL%20Le%20Caf%C3%A9&query_place_id=ChIJtVhzxw492jER3zQW5i9aVME"
"King Omar Restaurant","3.2","28","878C Tampines Ave 8, #01-66","Singapore",,"SG",,"+65 8452 3053","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=King%20Omar%20Restaurant&query_place_id=ChIJ22TP5G492jERc__QwR1JZuQ"
"Enak Enak Restaurant","4.1","1388","1202 ECP, #01-01 East Coast Seafood Centre","Singapore",,"SG","https://www.enakenakrestaurant.com/","+65 6876 5911","Halal restaurant","https://www.google.com/maps/search/?api=1&query=Enak%20Enak%20Restaurant&query_place_id=ChIJ__HGRJYi2jERcNW3e6sQQ38"
